bioguide_id,govtrack_id,opensecrets_id,fec_ids,wikipedia_id,full_name,first_name,last_name,middle_name,nickname,official_full,birthday,age_2024,age_2020,gender,religion,party,party_clean,state,chamber,type,district,senate_class,state_rank,first_relevant_term_start,latest_term_start,latest_term_end,num_relevant_terms,seniority_years,is_current,retirement_year,retired_during_period,is_senate,is_house,source,phone,fax,address,office,website,contact_form,rss_url,twitter,facebook,youtube,instagram,committees_list,num_committees
M001213,456851,N00046598,['H0UT01205'],Blake Moore,Blake Moore,Blake,Moore,David,,Blake D. Moore,1980-06-22,44,40,M,,Republican,R,UT,House,rep,1.0,,,2021-01-03,2025-01-03,2027-01-03,3,6.0,True,2027,False,False,True,current,202-225-0453,,1131 Longworth House Office Building Washington DC 20515-4401,1131 Longworth House Office Building,https://blakemoore.house.gov,,,,,,,HSWM01; HSWM02; HSWM04; House Committee on Ways and Means; House Committee on the Budget,5
O000086,456852,N00045812,['H0UT04076'],Burgess Owens,Clarence Owens,Clarence,Owens,,Burgess,Burgess Owens,1951-08-02,73,69,M,,Republican,R,UT,House,rep,4.0,,,2021-01-03,2025-01-03,2027-01-03,3,6.0,True,2027,False,False,True,current,202-225-3011,,309 Cannon House Office Building Washington DC 20515-4404,309 Cannon House Office Building,https://owens.house.gov,,,,,,,HSED02; HSED13; HSED14; HSPW05; HSPW12; HSPW14; House Committee on Education and Workforce; House Committee on Transportation and Infrastructure,8
S001159,456854,N00046320,['H0WA10034'],Marilyn Strickland,Marilyn Strickland,Marilyn,Strickland,,,Marilyn Strickland,1962-09-25,62,58,F,,Democrat,D,WA,House,rep,10.0,,,2021-01-03,2025-01-03,2027-01-03,3,6.0,True,2027,False,False,True,current,202-225-9740,,1724 Longworth House Office Building Washington DC 20515-4710,1724 Longworth House Office Building,https://strickland.house.gov,,,,,,,HSAS02; HSAS03; HSPW07; HSPW12; House Committee on Armed Services; House Committee on Transportation and Infrastructure,6
F000471,456855,N00045434,['H0WI05113'],Scott Fitzgerald (politician),Scott Fitzgerald,Scott,Fitzgerald,L.,,Scott Fitzgerald,1963-11-16,61,57,M,,Republican,R,WI,House,rep,5.0,,,2021-01-03,2025-01-03,2027-01-03,3,6.0,True,2027,False,False,True,current,202-225-5101,,2444 Rayburn House Office Building Washington DC 20515-4905,2444 Rayburn House Office Building,https://fitzgerald.house.gov,,,,,,,HSBA04; HSBA20; HSJU03; HSJU05; House Committee on Financial Services; House Committee on the Judiciary,6
P000145,456856,N00047888,['S2CA00955'],Alex Padilla,Alejandro Padilla,Alejandro,Padilla,,Alex,Alex Padilla,1973-03-22,51,47,M,,Democrat,D,CA,Senate,sen,,3.0,senior,2021-01-20,2023-01-03,2029-01-03,3,7.96,True,2029,False,True,False,current,202-224-3553,,331 Hart Senate Office Building Washington DC 20510,331 Hart Senate Office Building,https://www.padilla.senate.gov,https://www.padilla.senate.gov/contact/,,,,,,Joint Committee of Congress on the Library; Joint Committee on Printing; SSEG01; SSEG03; SSEG07; SSEV08; SSEV10; SSEV15; SSJU04; SSJU21; SSJU25; SSJU28; Senate Committee on Energy and Natural Resources; Senate Committee on Environment and Public Works; Senate Committee on Rules and Administration; Senate Committee on the Budget; Senate Committee on the Judiciary,17
O000174,456857,N00040675,"['H8GA06195', 'S8GA00180']",Jon Ossoff,Jon Ossoff,Jon,Ossoff,,,Jon Ossoff,1987-02-16,37,33,M,,Democrat,D,GA,Senate,sen,,2.0,senior,2021-01-20,2021-01-20,2027-01-03,1,5.96,True,2027,False,True,False,current,202-224-3521,,317 Hart Senate Office Building Washington DC 20510,317 Hart Senate Office Building,https://www.ossoff.senate.gov,https://www.ossoff.senate.gov/contact-us/,,,,,,SSAP01; SSAP08; SSAP17; SSAP19; SSAP22; Senate Committee on Appropriations; Senate Committee on Rules and Administration; Senate Select Committee on Intelligence,8
W000790,456858,N00046489,['S0GA00559'],Raphael Warnock,Raphael Warnock,Raphael,Warnock,Gamaliel,,Raphael G. Warnock,1969-07-23,55,51,M,,Democrat,D,GA,Senate,sen,,3.0,junior,2021-01-20,2023-01-03,2029-01-03,2,7.96,True,2029,False,True,False,current,202-224-3643,202-228-0724,717 Hart Senate Office Building Washington DC 20510,717 Hart Senate Office Building,https://www.warnock.senate.gov,https://www.warnock.senate.gov/contact/,,,,,,"SSAF14; SSAF15; SSAF16; SSBK04; SSBK08; SSBK12; SSFI10; SSFI11; SSFI13; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Finance; Senate Special Committee on Aging",13
T000478,412720,N00036351,['H4NY22051'],Claudia Tenney,Claudia Tenney,Claudia,Tenney,,,Claudia Tenney,1961-02-04,63,59,F,,Republican,R,NY,House,rep,24.0,,,2021-02-11,2025-01-03,2027-01-03,3,5.9,True,2027,False,False,True,current,202-225-3665,,2230 Rayburn House Office Building Washington DC 20515-3224,2230 Rayburn House Office Building,https://tenney.house.gov,,,,,,,"HLIG04; HLIG06; HSSY20; HSWM02; HSWM04; House Committee on Science, Space, and Technology; House Committee on Ways and Means; House Permanent Select Committee on Intelligence",8
L000595,456859,N00047972,['H2LA05126'],Julia Letlow,Julia Letlow,Julia,Letlow,,,Julia Letlow,1981-03-16,43,39,F,,Republican,R,LA,House,rep,5.0,,,2021-04-14,2025-01-03,2027-01-03,3,5.73,True,2027,False,False,True,current,202-225-8490,,142 Cannon House Office Building Washington DC 20515-1805,142 Cannon House Office Building,https://letlow.house.gov,,,,,,,HSAP01; HSAP04; HSAP07; House Committee on Appropriations; House Committee on Education and Workforce,5
C001125,456860,N00025766,['H2LA02149'],Troy Carter (politician),Troy Carter,Troy,Carter,Anthony,,Troy A. Carter,1963-10-26,61,57,M,,Democrat,D,LA,House,rep,2.0,,,2021-05-11,2025-01-03,2027-01-03,3,5.65,True,2027,False,False,True,current,202-225-6636,,442 Cannon House Office Building Washington DC 20515-1802,442 Cannon House Office Building,https://troycarter.house.gov,,,,,,,HSHM07; HSHM09; HSIF14; HSIF16; HSIF18; House Committee on Energy and Commerce; House Committee on Homeland Security,7
S001218,456861,N00047871,['H2NM01144'],Melanie Stansbury,Melanie Stansbury,Melanie,Stansbury,Ann,,Melanie A. Stansbury,1979-01-31,45,41,F,,Democrat,D,NM,House,rep,1.0,,,2021-06-14,2025-01-03,2027-01-03,3,5.56,True,2027,False,False,True,current,202-225-6316,,1421 Longworth House Office Building Washington DC 20515-3101,1421 Longworth House Office Building,https://stansbury.house.gov,,,,,,,HSGO16; HSII10; HSII13; House Committee on Natural Resources; House Committee on Oversight and Government Reform,5
E000071,456862,N00042243,['H8TX06266'],Jake Ellzey,Jake Ellzey,Jake,Ellzey,,,Jake Ellzey,1970-01-24,54,50,M,,Republican,R,TX,House,rep,6.0,,,2021-07-30,2025-01-03,2027-01-03,3,5.43,True,2027,False,False,True,current,202-225-2002,,1721 Longworth House Office Building Washington DC 20515-4306,1721 Longworth House Office Building,https://ellzey.house.gov,,,,,,,HSAP02; HSAP06; HSAP07; HSSM21; House Committee on Appropriations; House Committee on Small Business,6
B001313,456863,N00047875,['H2OH11169'],Shontel Brown,Shontel Brown,Shontel,Brown,M.,,Shontel M. Brown,1975-06-24,49,45,F,,Democrat,D,OH,House,rep,11.0,,,2021-11-04,2025-01-03,2027-01-03,3,5.17,True,2027,False,False,True,current,202-225-7032,,2455 Rayburn House Office Building Washington DC 20515-3511,2455 Rayburn House Office Building,https://shontelbrown.house.gov,,,,,,,HSAG03; HSAG16; HSGO12; House Committee on Agriculture; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,6
C001126,456864,N00048568,['H2OH15228'],Mike Carey (politician),Mike Carey,Mike,Carey,,,Mike Carey,1971-03-13,53,49,M,,Republican,R,OH,House,rep,15.0,,,2021-11-04,2025-01-03,2027-01-03,3,5.17,True,2027,False,False,True,current,202-225-2015,,1433 Longworth House Office Building Washington DC 20515-3515,1433 Longworth House Office Building,https://carey.house.gov,,,,,,,HSHA27; HSWM01; HSWM03; House Committee on House Administration; House Committee on Ways and Means; House Committee on the Budget; Joint Committee of Congress on the Library,7
C001127,456865,N00043504,['H8FL20032'],Sheila Cherfilus-McCormick,Sheila Cherfilus-McCormick,Sheila,Cherfilus-McCormick,,,Sheila Cherfilus-McCormick,1979-01-25,45,41,F,,Democrat,D,FL,House,rep,20.0,,,2022-01-18,2025-01-03,2027-01-03,3,4.96,True,2027,False,False,True,current,202-225-1313,,2442 Rayburn House Office Building Washington DC 20515-0920,2442 Rayburn House Office Building,https://cherfilus-mccormick.house.gov,,,,,,,HSFA13; HSFA16; HSVR03; HSVR11; House Committee on Foreign Affairs; House Committee on Veterans' Affairs,6
F000474,456868,N00050145,['H2NE01118'],Mike Flood (politician),Mike Flood,Mike,Flood,,,Mike Flood,1975-02-23,49,45,M,,Republican,R,NE,House,rep,1.0,,,2022-07-12,2025-01-03,2027-01-03,3,4.48,True,2027,False,False,True,current,202-225-4806,,343 Cannon House Office Building Washington DC 20515-2701,343 Cannon House Office Building,https://flood.house.gov,,,,,,,HSBA04; HSBA20; House Committee on Financial Services,3
F000475,456869,N00050649,['H2MN01223'],Brad Finstad,Brad Finstad,Brad,Finstad,,,Brad Finstad,1976-05-30,48,44,M,,Republican,R,MN,House,rep,1.0,,,2022-08-12,2025-01-03,2027-01-03,3,4.4,True,2027,False,False,True,current,202-225-2472,,2418 Rayburn House Office Building Washington DC 20515-2301,2418 Rayburn House Office Building,https://finstad.house.gov,,,,,,,HSAG03; HSAG16; HSAG22; HSAG29; HSAS25; HSAS35; HSSM21; HSSM24; House Committee on Agriculture; House Committee on Armed Services; House Committee on Small Business,11
R000579,456871,N00041165,['H8NY19223'],Pat Ryan (politician),Patrick Ryan,Patrick,Ryan,,,Patrick Ryan,1982-03-28,42,38,M,,Democrat,D,NY,House,rep,18.0,,,2022-09-13,2025-01-03,2027-01-03,3,4.31,True,2027,False,False,True,current,202-225-5614,,1708 Longworth House Office Building Washington DC 20515-3218,1708 Longworth House Office Building,https://patryan.house.gov,,,,,,,HSAS26; HSAS35; HSPW02; HSPW12; HSPW14; House Committee on Armed Services; House Committee on Transportation and Infrastructure,7
Y000067,456873,N00051733,['H2IN02295'],Rudy Yakym,Rudy Yakym,Rudy,Yakym,,,Rudy Yakym III,1984-02-24,40,36,M,,Republican,R,IN,House,rep,2.0,,,2022-11-14,2025-01-03,2027-01-03,3,4.14,True,2027,False,False,True,current,202-225-3915,,349 Cannon House Office Building Washington DC 20515-1402,349 Cannon House Office Building,https://yakym.house.gov,,,,,,,HSWM01; HSWM03; HSWM06; House Committee on Ways and Means,4
Z000018,412640,N00035616,['H4MT01041'],Ryan Zinke,Ryan Zinke,Ryan,Zinke,,,Ryan K. Zinke,1961-11-01,63,59,M,,Republican,R,MT,House,rep,1.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5628,,512 Cannon House Office Building Washington DC 20515-2600,512 Cannon House Office Building,https://zinke.house.gov,,,,,,,HSAP06; HSAP18; HSAP20; HSFA05; HSFA13; House Committee on Appropriations; House Committee on Foreign Affairs,7
B001319,456874,N00048812,['S2AL00145'],Katie Britt,Katie Britt,Katie,Britt,Elizabeth,,Katie Boyd Britt,1982-02-02,42,38,F,,Republican,R,AL,Senate,sen,,3.0,junior,2023-01-03,2023-01-03,2029-01-03,1,6.01,True,2029,False,True,False,current,202-224-5744,,416 Russell Senate Office Building Washington DC 20510,416 Russell Senate Office Building,https://www.britt.senate.gov,https://www.britt.senate.gov/contact/,,,,,,"Commission on Security and Cooperation in Europe; SSAP14; SSAP16; SSAP18; SSAP20; SSAP22; SSAP24; SSBK04; SSBK08; SSBK09; SSJU01; SSJU04; SSJU22; SSJU26; Senate Committee on Appropriations; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Rules and Administration; Senate Committee on the Judiciary",18
S001227,456875,N00048414,['S2MO00544'],Eric Schmitt,Eric Schmitt,Eric,Schmitt,Stephen,,Eric Schmitt,1975-06-20,49,45,M,,Republican,R,MO,Senate,sen,,3.0,junior,2023-01-03,2023-01-03,2029-01-03,1,6.01,True,2029,False,True,False,current,202-224-5721,,404 Russell Senate Office Building Washington DC 20510,404 Russell Senate Office Building,https://www.schmitt.senate.gov,https://www.schmitt.senate.gov/contact/,,,,,,"Joint Economic Committee; SSAS14; SSAS15; SSAS20; SSAS21; SSCM33; SSCM34; SSCM37; SSCM38; SSJU01; SSJU21; SSJU25; SSJU26; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on the Judiciary",16
F000479,456877,N00038201,['S6PA00274'],John Fetterman,John Fetterman,John,Fetterman,Karl,,John Fetterman,1969-08-15,55,51,M,,Democrat,D,PA,Senate,sen,,3.0,senior,2023-01-03,2023-01-03,2029-01-03,1,6.01,True,2029,False,True,False,current,202-224-4254,,142 Russell Senate Office Building Washington DC 20510,142 Russell Senate Office Building,https://www.fetterman.senate.gov,https://www.fetterman.senate.gov/contact/,,,,,,"Commission on Security and Cooperation in Europe; SSAF13; SSAF16; SSCM33; SSCM34; SSGA01; SSGA22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Homeland Security and Governmental Affairs",10
S001220,456878,N00048145,['H2AL05102'],Dale Strong,Dale Strong,Dale,Strong,,,Dale W. Strong,1970-05-08,54,50,M,,Republican,R,AL,House,rep,5.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4801,,449 Cannon House Office Building Washington DC 20515-0105,449 Cannon House Office Building,https://strong.house.gov,,,,,,,HSAP19; HSAP20; HSAP24; HSHM09; HSHM12; House Committee on Appropriations; House Committee on Homeland Security,7
C001132,456879,N00048953,['H2AZ01354'],Eli Crane,Eli Crane,Eli,Crane,,,Elijah Crane,1980-01-03,44,40,M,,Republican,R,AZ,House,rep,2.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-3361,,307 Cannon House Office Building Washington DC 20515-0302,307 Cannon House Office Building,https://crane.house.gov,,,,,,,HSGO06; HSGO12; HSHM07; HSHM11; House Committee on Homeland Security; House Committee on Oversight and Government Reform,6
C001133,456880,N00049039,['H2AZ02360'],Juan Ciscomani,Juan Ciscomani,Juan,Ciscomani,Guadaloupe,,Juan Ciscomani,1982-08-30,42,38,M,,Republican,R,AZ,House,rep,6.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2542,,461 Cannon House Office Building Washington DC 20515-0306,461 Cannon House Office Building,https://ciscomani.house.gov,,,,,,,HSAP04; HSAP15; HSAP20; HSVR08; HSVR10; House Committee on Appropriations; House Committee on Veterans' Affairs,7
K000401,456881,N00050259,['H2CA03157'],Kevin Kiley (politician),Kevin Kiley,Kevin,Kiley,Patrick,,Kevin Kiley,1985-01-30,39,35,M,,Republican,R,CA,House,rep,3.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2523,,2445 Rayburn House Office Building Washington DC 20515-0503,2445 Rayburn House Office Building,https://kiley.house.gov,,,,,,,HSED13; HSED14; HSJU03; HSJU08; HSPW02; HSPW12; HSPW13; House Committee on Education and Workforce; House Committee on Transportation and Infrastructure; House Committee on the Judiciary,10
M001225,456883,N00049438,['H2CA14162'],Kevin Mullin,Kevin Mullin,Kevin,Mullin,,,Kevin Mullin,1970-06-15,54,50,M,,Democrat,D,CA,House,rep,15.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-3531,,1404 Longworth House Office Building Washington DC 20515-0515,1404 Longworth House Office Building,https://kevinmullin.house.gov,,,,,,,HSIF02; HSIF03; HSIF17; House Committee on Energy and Commerce,4
K000400,456884,N00049460,['H2CA37304'],Sydney Kamlager-Dove,Sydney Kamlager-Dove,Sydney,Kamlager-Dove,Kai,,Sydney Kamlager-Dove,1972-07-20,52,48,F,,Democrat,D,CA,House,rep,37.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-7084,,144 Cannon House Office Building Washington DC 20515-0537,144 Cannon House Office Building,https://kamlager-dove.house.gov,,,,,,,HSFA07; HSFA19; HSJU03; HSJU10; House Committee on Foreign Affairs; House Committee on the Judiciary,6
G000598,456885,N00049470,['H2CA47188'],Robert Garcia (California congressman),Robert Garcia,Robert,Garcia,Julio,,Robert Garcia,1977-12-02,47,43,M,,Democrat,D,CA,House,rep,42.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-7924,,109 Cannon House Office Building Washington DC 20515-0542,109 Cannon House Office Building,https://robertgarcia.house.gov,,,,,,,HSPW05; HSPW07; HSPW12; House Committee on Oversight and Government Reform; House Committee on Transportation and Infrastructure,5
P000620,456886,N00040878,['H8CO07045'],Brittany Pettersen,Brittany Pettersen,Brittany,Pettersen,Louise,,Brittany Pettersen,1981-12-06,43,39,F,,Democrat,D,CO,House,rep,7.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2645,,348 Cannon House Office Building Washington DC 20515-0607,348 Cannon House Office Building,https://pettersen.house.gov,,,,,,,HSBA04; HSBA21; House Committee on Financial Services,3
B001314,456888,N00051369,['H2FL04211'],Aaron Bean,Aaron Bean,Aaron,Bean,Paul,,Aaron Bean,1967-01-25,57,53,M,,Republican,R,FL,House,rep,4.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-0123,,2459 Rayburn House Office Building Washington DC 20515-0904,2459 Rayburn House Office Building,https://bean.house.gov,,,,,,,HSWM01; HSWM03; HSWM06; House Committee on Ways and Means,4
M001216,456889,N00048179,['H2FL07156'],Cory Mills,Cory Mills,Cory,Mills,,,Cory Mills,1980-07-30,44,40,M,,Republican,R,FL,House,rep,7.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4035,,346 Cannon House Office Building Washington DC 20515-0907,346 Cannon House Office Building,https://mills.house.gov,,,,,,,HSAS02; HSAS03; HSAS26; HSFA07; HSFA17; House Committee on Armed Services; House Committee on Foreign Affairs,7
F000476,456890,N00049075,['H2FL10259'],Maxwell Frost,Maxwell Frost,Maxwell,Frost,Alejandro,,Maxwell Frost,1997-01-17,27,23,M,,Democrat,D,FL,House,rep,10.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2176,,1224 Longworth House Office Building Washington DC 20515-0910,1224 Longworth House Office Building,https://frost.house.gov,,,,,,,HSGO05; HSGO24; House Committee on Oversight and Government Reform; House Committee on Transportation and Infrastructure,4
L000596,456891,N00045228,['H0FL13158'],Anna Paulina Luna,Anna Luna,Anna,Luna,Paulina,,Anna Paulina Luna,1989-05-06,35,31,F,,Republican,R,FL,House,rep,13.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5961,,226 Cannon House Office Building Washington DC 20515-0913,226 Cannon House Office Building,https://luna.house.gov,,,,,,,HSFA14; HSFA17; HSGO06; HSGO12; HSGO27; House Committee on Foreign Affairs; House Committee on Oversight and Government Reform,7
L000597,456892,N00051178,['H2FL15241'],Laurel Lee,Laurel Lee,Laurel,Lee,Frances,,Laurel M. Lee,1974-03-26,50,46,F,,Republican,R,FL,House,rep,15.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5626,,2464 Rayburn House Office Building Washington DC 20515-0915,2464 Rayburn House Office Building,https://laurellee.house.gov,,,,,,,HSHA08; HSIF03; HSIF17; HSIF18; HSJU03; HSJU08; House Committee on Energy and Commerce; House Committee on House Administration; House Committee on the Judiciary,9
M001217,456893,N00050596,['H2FL22171'],Jared Moskowitz,Jared Moskowitz,Jared,Moskowitz,Evan,,Jared Moskowitz,1980-12-18,44,40,M,,Democrat,D,FL,House,rep,23.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-3001,,242 Cannon House Office Building Washington DC 20515-0923,242 Cannon House Office Building,https://moskowitz.house.gov,,,,,,,"HSFA05; HSFA17; HSJU08; HSJU13; House Committee on Foreign Affairs; House Committee on the Judiciary; House Select Subcommittee to Investigate the Remaining Questions Surrounding January 6, 2021",7
M001218,456894,N00044520,['H0GA07273'],Rich McCormick,Rich McCormick,Rich,McCormick,Dean,,Richard McCormick,1968-10-07,56,52,M,,Republican,R,GA,House,rep,7.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4272,,1719 Longworth House Office Building Washington DC 20515-1007,1719 Longworth House Office Building,https://mccormick.house.gov,,,,,,,"HSAS25; HSAS35; HSSY16; HSSY21; House Committee on Armed Services; House Committee on Foreign Affairs; House Committee on Science, Space, and Technology",7
C001129,456895,N00035370,['H4GA10071'],Mike Collins (politician),Mike Collins,Mike,Collins,Allen,,Mike Collins,1967-07-02,57,53,M,,Republican,R,GA,House,rep,10.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4101,,2351 Rayburn House Office Building Washington DC 20515-1010,2351 Rayburn House Office Building,https://collins.house.gov,,,,,,,"HSII06; HSII15; HSPW02; HSPW12; HSSY16; House Committee on Natural Resources; House Committee on Science, Space, and Technology; House Committee on Transportation and Infrastructure",8
M001219,456896,N00050604,['H2GU01031'],James Moylan,James (Jim) Moylan,James (Jim),Moylan,Camacho,,James C. Moylan,1962-07-18,62,58,M,,Republican,R,GU,House,rep,0.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-1188,,228 Cannon House Office Building Washington DC 20515-5301,228 Cannon House Office Building,https://moylan.house.gov,,,,,,,HSAS03; HSAS28; HSED13; HSED14; HSFA05; HSFA19; House Committee on Armed Services; House Committee on Education and Workforce; House Committee on Foreign Affairs,9
T000487,456897,N00051049,['H2HI02581'],Jill Tokuda,Jill Tokuda,Jill,Tokuda,Naomi,,Jill N. Tokuda,1976-03-28,48,44,F,,Democrat,D,HI,House,rep,2.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4906,,1027 Longworth House Office Building Washington DC 20515-1102,1027 Longworth House Office Building,https://tokuda.house.gov,,,,,,,HSAG03; HSAG14; HSAS02; HSAS03; House Committee on Agriculture; House Committee on Armed Services; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,7
N000193,456898,N00048870,['H2IA03119'],Zach Nunn,Zachary (Zach) Nunn,Zachary (Zach),Nunn,Martin,,Zachary Nunn,1979-05-04,45,41,M,,Republican,R,IA,House,rep,3.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5476,,1410 Longworth House Office Building Washington DC 20515-1503,1410 Longworth House Office Building,https://nunn.house.gov,,,,,,,HSAG16; HSAG22; HSBA10; HSBA16; HSBA21; House Committee on Agriculture; House Committee on Financial Services; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,8
J000309,456899,N00050105,['H2IL01349'],Jonathan Jackson (Illinois politician),Jonathan Jackson,Jonathan,Jackson,Luther,,Jonathan L. Jackson,1966-01-07,58,54,M,,Democrat,D,IL,House,rep,1.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4372,,1632 Longworth House Office Building Washington DC 20515-1301,1632 Longworth House Office Building,https://jonathanjackson.house.gov,,,,,,,HSAG03; HSAG22; HSFA07; HSFA16; House Committee on Agriculture; House Committee on Foreign Affairs,6
R000617,456900,N00049548,['H2IL03162'],Delia Ramirez,Delia Ramirez,Delia,Ramirez,Catalina,,Delia C. Ramirez,1983-06-02,41,37,F,,Democrat,D,IL,House,rep,3.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5701,,1523 Longworth House Office Building Washington DC 20515-1303,1523 Longworth House Office Building,https://ramirez.house.gov,,,,,,,HSHM09; HSHM11; HSVR08; HSVR10; House Committee on Homeland Security; House Committee on Veterans' Affairs,6
B001315,456901,N00049102,['H2IL13153'],Nikki Budzinski,Nicole (Nikki) Budzinski,Nicole (Nikki),Budzinski,Jai,,Nikki Budzinski,1977-03-11,47,43,F,,Democrat,D,IL,House,rep,13.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2371,,1717 Longworth House Office Building Washington DC 20515-1313,1717 Longworth House Office Building,https://budzinski.house.gov,,,,,,,HSAG14; HSAG16; HSAG22; HSVR11; House Committee on Agriculture; House Committee on Veterans' Affairs,6
S001225,456902,N00049558,['H2IL17147'],Eric Sorensen (politician),Eric Sorensen,Eric,Sorensen,,,Eric Sorensen,1976-03-18,48,44,M,,Democrat,D,IL,House,rep,17.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5905,,1314 Longworth House Office Building Washington DC 20515-1317,1314 Longworth House Office Building,https://sorensen.house.gov,,,,,,,HSAG14; HSAG16; HSAS03; HSAS25; House Committee on Agriculture; House Committee on Armed Services,6
H001093,456903,N00037427,['H6IN09143'],Erin Houchin,Erin Houchin,Erin,Houchin,Suzanne,,Erin Houchin,1976-09-24,48,44,F,,Republican,R,IN,House,rep,9.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5315,,342 Cannon House Office Building Washington DC 20515-1409,342 Cannon House Office Building,https://houchin.house.gov,,,,,,,HSIF14; HSIF16; HSIF17; HSRU02; House Committee on Energy and Commerce; House Committee on Rules; House Committee on the Budget,7
M001220,456904,N00049295,['H2KY03206'],Morgan McGarvey,Morgan McGarvey,Morgan,McGarvey,,,Morgan McGarvey,1979-12-23,45,41,M,,Democrat,D,KY,House,rep,3.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5401,,1527 Longworth House Office Building Washington DC 20515-1703,1527 Longworth House Office Building,https://mcgarvey.house.gov,,,,,,,HSSM22; HSSM27; HSVR09; HSVR10; House Committee on Small Business; House Committee on Veterans' Affairs; House Committee on the Budget,7
I000058,456905,N00033749,['H2MD04315'],Glenn Ivey,Glenn Ivey,Glenn,Ivey,Frederick,,Glenn Ivey,1961-02-27,63,59,M,,Democrat,D,MD,House,rep,4.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-8699,,1610 Longworth House Office Building Washington DC 20515-2004,1610 Longworth House Office Building,https://ivey.house.gov,,,,,,,HSAP19; HSAP23; House Committee on Appropriations; House Committee on Ethics,4
S001221,456906,N00044885,['H0MI03316'],Hillary Scholten,Hillary Scholten,Hillary,Scholten,Jeanne,,Hillary J. Scholten,1982-02-22,42,38,F,,Democrat,D,MI,House,rep,3.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-3831,,1317 Longworth House Office Building Washington DC 20515-2203,1317 Longworth House Office Building,https://scholten.house.gov,,,,,,,HSPW02; HSPW05; HSPW07; HSSM21; HSSM22; HSSM23; House Committee on Small Business; House Committee on Transportation and Infrastructure,8
J000307,456907,N00041550,['H2MI10150'],John James (Michigan politician),John James,John,James,Edwards,,John James,1981-06-08,43,39,M,,Republican,R,MI,House,rep,10.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4961,,1519 Longworth House Office Building Washington DC 20515-2210,1519 Longworth House Office Building,https://james.house.gov,,,,,,,HSIF03; HSIF14; HSIF17; House Committee on Energy and Commerce,4
