committee,chamber,congress,year_start,year_end,full_name,first_name,last_name,party,state,role,Unnamed: 11,bioguide_id,match_method,Unnamed: 12
Select Committee on Intelligence,Senate,116,2019,2020,Steven Martin,Steven,Martin,Republican,VA,Member,,,no_match,
Select Committee on Intelligence,Senate,116,2019,2020,Paul Lee,Paul,Lee,Democrat,WA,Member,,,no_match,
Select Committee on Intelligence,Senate,116,2019,2020,Andrew Thompson,Andrew,Thompson,Republican,WV,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Mark Warner,Mark,Warner,Democrat,SD,Chair,,W000805,no_middle_only,
Select Committee on Intelligence,Senate,117,2021,2022,Marco Rubio,Marco,Rubio,Republican,PA,Ranking Member,,R000595,full_name_only,
Select Committee on Intelligence,Senate,117,2021,2022,John Smith,John,Smith,Democrat,NJ,Member,,S000522,last+state,
Select Committee on Intelligence,Senate,117,2021,2022,Michael Johnson,Michael,Johnson,Republican,NM,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,David Williams,David,Williams,Democrat,NY,Member,,W000828,last+state,
Select Committee on Intelligence,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,NC,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,James Jones,James,Jones,Democrat,ND,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,William Miller,William,Miller,Republican,OH,Member,,M001222,last+state,
Select Committee on Intelligence,Senate,117,2021,2022,Richard Davis,Richard,Davis,Democrat,OK,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Joseph Garcia,Joseph,Garcia,Republican,OR,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Thomas Rodriguez,Thomas,Rodriguez,Democrat,PA,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Charles Wilson,Charles,Wilson,Republican,RI,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Christopher Martinez,Christopher,Martinez,Democrat,SC,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Daniel Anderson,Daniel,Anderson,Republican,SD,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Matthew Taylor,Matthew,Taylor,Democrat,TN,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Anthony Thomas,Anthony,Thomas,Republican,TX,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Mark Moore,Mark,Moore,Democrat,UT,Member,,M001213,last+state,
Select Committee on Intelligence,Senate,117,2021,2022,Donald Jackson,Donald,Jackson,Republican,VT,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Steven Martin,Steven,Martin,Democrat,VA,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Paul Lee,Paul,Lee,Republican,WA,Member,,,no_match,
Select Committee on Intelligence,Senate,117,2021,2022,Andrew Thompson,Andrew,Thompson,Democrat,WV,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Mark Warner,Mark,Warner,Democrat,SD,Chair,,W000805,no_middle_only,
Select Committee on Intelligence,Senate,118,2023,2024,Marco Rubio,Marco,Rubio,Republican,PA,Ranking Member,,R000595,full_name_only,
Select Committee on Intelligence,Senate,118,2023,2024,John Smith,John,Smith,Democrat,NJ,Member,,S000522,last+state,
Select Committee on Intelligence,Senate,118,2023,2024,Michael Johnson,Michael,Johnson,Republican,NM,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,David Williams,David,Williams,Democrat,NY,Member,,W000828,last+state,
Select Committee on Intelligence,Senate,118,2023,2024,Robert Brown,Robert,Brown,Republican,NC,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,James Jones,James,Jones,Democrat,ND,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,William Miller,William,Miller,Republican,OH,Member,,M001222,last+state,
Select Committee on Intelligence,Senate,118,2023,2024,Richard Davis,Richard,Davis,Democrat,OK,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Joseph Garcia,Joseph,Garcia,Republican,OR,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Thomas Rodriguez,Thomas,Rodriguez,Democrat,PA,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Charles Wilson,Charles,Wilson,Republican,RI,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Christopher Martinez,Christopher,Martinez,Democrat,SC,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Daniel Anderson,Daniel,Anderson,Republican,SD,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Matthew Taylor,Matthew,Taylor,Democrat,TN,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Anthony Thomas,Anthony,Thomas,Republican,TX,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Mark Moore,Mark,Moore,Democrat,UT,Member,,M001213,last+state,
Select Committee on Intelligence,Senate,118,2023,2024,Donald Jackson,Donald,Jackson,Republican,VT,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Steven Martin,Steven,Martin,Democrat,VA,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Paul Lee,Paul,Lee,Republican,WA,Member,,,no_match,
Select Committee on Intelligence,Senate,118,2023,2024,Andrew Thompson,Andrew,Thompson,Democrat,WV,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Susan Collins,Susan,Collins,Republican,PA,Chair,,C001035,no_middle_only,
Special Committee on Aging,Senate,115,2017,2018,Bob Casey,Bob,Casey,Democrat,NE,Ranking Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,John Smith,John,Smith,Republican,ME,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Michael Johnson,Michael,Johnson,Democrat,MD,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,David Williams,David,Williams,Republican,MA,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Robert Brown,Robert,Brown,Democrat,MI,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,James Jones,James,Jones,Republican,MN,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,William Miller,William,Miller,Democrat,MS,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Richard Davis,Richard,Davis,Republican,MO,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Joseph Garcia,Joseph,Garcia,Democrat,MT,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Thomas Rodriguez,Thomas,Rodriguez,Republican,NE,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Charles Wilson,Charles,Wilson,Democrat,NV,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Christopher Martinez,Christopher,Martinez,Republican,NH,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Daniel Anderson,Daniel,Anderson,Democrat,NJ,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Matthew Taylor,Matthew,Taylor,Republican,NM,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Anthony Thomas,Anthony,Thomas,Democrat,NY,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Mark Moore,Mark,Moore,Republican,NC,Member,,M001236,last+state,
Special Committee on Aging,Senate,115,2017,2018,Donald Jackson,Donald,Jackson,Democrat,ND,Member,,,no_match,
Special Committee on Aging,Senate,115,2017,2018,Steven Martin,Steven,Martin,Republican,OH,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Susan Collins,Susan,Collins,Republican,PA,Chair,,C001035,no_middle_only,
Special Committee on Aging,Senate,116,2019,2020,Bob Casey,Bob,Casey,Democrat,NE,Ranking Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,John Smith,John,Smith,Republican,ME,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Michael Johnson,Michael,Johnson,Democrat,MD,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,David Williams,David,Williams,Republican,MA,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Robert Brown,Robert,Brown,Democrat,MI,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,James Jones,James,Jones,Republican,MN,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,William Miller,William,Miller,Democrat,MS,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Richard Davis,Richard,Davis,Republican,MO,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Joseph Garcia,Joseph,Garcia,Democrat,MT,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Thomas Rodriguez,Thomas,Rodriguez,Republican,NE,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Charles Wilson,Charles,Wilson,Democrat,NV,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Christopher Martinez,Christopher,Martinez,Republican,NH,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Daniel Anderson,Daniel,Anderson,Democrat,NJ,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Matthew Taylor,Matthew,Taylor,Republican,NM,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Anthony Thomas,Anthony,Thomas,Democrat,NY,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Mark Moore,Mark,Moore,Republican,NC,Member,,M001236,last+state,
Special Committee on Aging,Senate,116,2019,2020,Donald Jackson,Donald,Jackson,Democrat,ND,Member,,,no_match,
Special Committee on Aging,Senate,116,2019,2020,Steven Martin,Steven,Martin,Republican,OH,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Bob Casey,Bob,Casey,Democrat,NE,Chair,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Tim Scott,Tim,Scott,Republican,AR,Ranking Member,,S001184,full_name_only,
Special Committee on Aging,Senate,117,2021,2022,John Smith,John,Smith,Democrat,ME,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Michael Johnson,Michael,Johnson,Republican,MD,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,David Williams,David,Williams,Democrat,MA,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,MI,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,James Jones,James,Jones,Democrat,MN,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,William Miller,William,Miller,Republican,MS,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Richard Davis,Richard,Davis,Democrat,MO,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Joseph Garcia,Joseph,Garcia,Republican,MT,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Thomas Rodriguez,Thomas,Rodriguez,Democrat,NE,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Charles Wilson,Charles,Wilson,Republican,NV,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Christopher Martinez,Christopher,Martinez,Democrat,NH,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Daniel Anderson,Daniel,Anderson,Republican,NJ,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Matthew Taylor,Matthew,Taylor,Democrat,NM,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Anthony Thomas,Anthony,Thomas,Republican,NY,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Mark Moore,Mark,Moore,Democrat,NC,Member,,M001236,last+state,
Special Committee on Aging,Senate,117,2021,2022,Donald Jackson,Donald,Jackson,Republican,ND,Member,,,no_match,
Special Committee on Aging,Senate,117,2021,2022,Steven Martin,Steven,Martin,Democrat,OH,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Bob Casey,Bob,Casey,Democrat,NE,Chair,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Mike Braun,Mike,Braun,Republican,VA,Ranking Member,,B001310,full_name_only,
Special Committee on Aging,Senate,118,2023,2024,John Smith,John,Smith,Democrat,ME,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Michael Johnson,Michael,Johnson,Republican,MD,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,David Williams,David,Williams,Democrat,MA,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Robert Brown,Robert,Brown,Republican,MI,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,James Jones,James,Jones,Democrat,MN,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,William Miller,William,Miller,Republican,MS,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Richard Davis,Richard,Davis,Democrat,MO,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Joseph Garcia,Joseph,Garcia,Republican,MT,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Thomas Rodriguez,Thomas,Rodriguez,Democrat,NE,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Charles Wilson,Charles,Wilson,Republican,NV,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Christopher Martinez,Christopher,Martinez,Democrat,NH,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Daniel Anderson,Daniel,Anderson,Republican,NJ,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Matthew Taylor,Matthew,Taylor,Democrat,NM,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Anthony Thomas,Anthony,Thomas,Republican,NY,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Mark Moore,Mark,Moore,Democrat,NC,Member,,M001236,last+state,
Special Committee on Aging,Senate,118,2023,2024,Donald Jackson,Donald,Jackson,Republican,ND,Member,,,no_match,
Special Committee on Aging,Senate,118,2023,2024,Steven Martin,Steven,Martin,Democrat,OH,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,John Hoeven,John,Hoeven,Republican,RI,Chair,,H001061,full_name_only,
Committee on Indian Affairs,Senate,115,2017,2018,Tom Udall,Tom,Udall,Democrat,IL,Ranking Member,,U000039,full_name_only,
Committee on Indian Affairs,Senate,115,2017,2018,John Smith,John,Smith,Republican,OR,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Michael Johnson,Michael,Johnson,Democrat,PA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,David Williams,David,Williams,Republican,RI,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Robert Brown,Robert,Brown,Democrat,SC,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,James Jones,James,Jones,Republican,SD,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,William Miller,William,Miller,Democrat,TN,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Richard Davis,Richard,Davis,Republican,TX,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Joseph Garcia,Joseph,Garcia,Democrat,UT,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Thomas Rodriguez,Thomas,Rodriguez,Republican,VT,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Charles Wilson,Charles,Wilson,Democrat,VA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Christopher Martinez,Christopher,Martinez,Republican,WA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Daniel Anderson,Daniel,Anderson,Democrat,WV,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Matthew Taylor,Matthew,Taylor,Republican,WI,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,John Hoeven,John,Hoeven,Republican,RI,Chair,,H001061,full_name_only,
Committee on Indian Affairs,Senate,116,2019,2020,Tom Udall,Tom,Udall,Democrat,IL,Ranking Member,,U000039,full_name_only,
Committee on Indian Affairs,Senate,116,2019,2020,John Smith,John,Smith,Republican,OR,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Michael Johnson,Michael,Johnson,Democrat,PA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,David Williams,David,Williams,Republican,RI,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Robert Brown,Robert,Brown,Democrat,SC,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,James Jones,James,Jones,Republican,SD,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,William Miller,William,Miller,Democrat,TN,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Richard Davis,Richard,Davis,Republican,TX,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Joseph Garcia,Joseph,Garcia,Democrat,UT,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Thomas Rodriguez,Thomas,Rodriguez,Republican,VT,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Charles Wilson,Charles,Wilson,Democrat,VA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Christopher Martinez,Christopher,Martinez,Republican,WA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Daniel Anderson,Daniel,Anderson,Democrat,WV,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Matthew Taylor,Matthew,Taylor,Republican,WI,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Brian Schatz,Brian,Schatz,Democrat,OH,Chair,,S001194,full_name_only,
Committee on Indian Affairs,Senate,117,2021,2022,Lisa Murkowski,Lisa,Murkowski,Republican,HI,Ranking Member,,M001153,full_name_only,
Committee on Indian Affairs,Senate,117,2021,2022,John Smith,John,Smith,Democrat,OR,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Michael Johnson,Michael,Johnson,Republican,PA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,David Williams,David,Williams,Democrat,RI,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,SC,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,James Jones,James,Jones,Democrat,SD,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,William Miller,William,Miller,Republican,TN,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Richard Davis,Richard,Davis,Democrat,TX,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Joseph Garcia,Joseph,Garcia,Republican,UT,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Thomas Rodriguez,Thomas,Rodriguez,Democrat,VT,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Charles Wilson,Charles,Wilson,Republican,VA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Christopher Martinez,Christopher,Martinez,Democrat,WA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Daniel Anderson,Daniel,Anderson,Republican,WV,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Matthew Taylor,Matthew,Taylor,Democrat,WI,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Brian Schatz,Brian,Schatz,Democrat,OH,Chair,,S001194,full_name_only,
Committee on Indian Affairs,Senate,118,2023,2024,Lisa Murkowski,Lisa,Murkowski,Republican,HI,Ranking Member,,M001153,full_name_only,
Committee on Indian Affairs,Senate,118,2023,2024,John Smith,John,Smith,Democrat,OR,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Michael Johnson,Michael,Johnson,Republican,PA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,David Williams,David,Williams,Democrat,RI,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Robert Brown,Robert,Brown,Republican,SC,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,James Jones,James,Jones,Democrat,SD,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,William Miller,William,Miller,Republican,TN,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Richard Davis,Richard,Davis,Democrat,TX,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Joseph Garcia,Joseph,Garcia,Republican,UT,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Thomas Rodriguez,Thomas,Rodriguez,Democrat,VT,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Charles Wilson,Charles,Wilson,Republican,VA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Christopher Martinez,Christopher,Martinez,Democrat,WA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Daniel Anderson,Daniel,Anderson,Republican,WV,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Matthew Taylor,Matthew,Taylor,Democrat,WI,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Johnny Isakson,Johnny,Isakson,Republican,MI,Chair,,I000055,full_name_only,
Select Committee on Ethics,Senate,115,2017,2018,Chris Coons,Chris,Coons,Democrat,ME,Ranking Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,John Smith,John,Smith,Republican,KS,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Michael Johnson,Michael,Johnson,Democrat,KY,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,David Williams,David,Williams,Republican,LA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Robert Brown,Robert,Brown,Democrat,ME,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,James Lankford,James,Lankford,Republican,MN,Chair,,L000575,full_name_only,
Select Committee on Ethics,Senate,116,2019,2020,Chris Coons,Chris,Coons,Democrat,ME,Ranking Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,John Smith,John,Smith,Republican,KS,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Michael Johnson,Michael,Johnson,Democrat,KY,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,David Williams,David,Williams,Republican,LA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Robert Brown,Robert,Brown,Democrat,ME,Member,,,no_match,
Select Committee on Ethics,Senate,117,2021,2022,Chris Coons,Chris,Coons,Democrat,ME,Chair,,,no_match,
Select Committee on Ethics,Senate,117,2021,2022,James Lankford,James,Lankford,Republican,MN,Ranking Member,,L000575,full_name_only,
Select Committee on Ethics,Senate,117,2021,2022,John Smith,John,Smith,Democrat,KS,Member,,,no_match,
Select Committee on Ethics,Senate,117,2021,2022,Michael Johnson,Michael,Johnson,Republican,KY,Member,,,no_match,
Select Committee on Ethics,Senate,117,2021,2022,David Williams,David,Williams,Democrat,LA,Member,,,no_match,
Select Committee on Ethics,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,ME,Member,,,no_match,
Select Committee on Ethics,Senate,118,2023,2024,Chris Coons,Chris,Coons,Democrat,ME,Chair,,,no_match,
Select Committee on Ethics,Senate,118,2023,2024,James Lankford,James,Lankford,Republican,MN,Ranking Member,,L000575,full_name_only,
Select Committee on Ethics,Senate,118,2023,2024,John Smith,John,Smith,Democrat,KS,Member,,,no_match,
Select Committee on Ethics,Senate,118,2023,2024,Michael Johnson,Michael,Johnson,Republican,KY,Member,,,no_match,
Select Committee on Ethics,Senate,118,2023,2024,David Williams,David,Williams,Democrat,LA,Member,,,no_match,
Select Committee on Ethics,Senate,118,2023,2024,Robert Brown,Robert,Brown,Republican,ME,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 4,Senator,4,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 5,Senator,5,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 6,Senator,6,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 7,Senator,7,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 8,Senator,8,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 9,Senator,9,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 10,Senator,10,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 11,Senator,11,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 12,Senator,12,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 13,Senator,13,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 14,Senator,14,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 15,Senator,15,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 16,Senator,16,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 17,Senator,17,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 18,Senator,18,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 19,Senator,19,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,115,2017,2018,Senator 20,Senator,20,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 4,Senator,4,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 5,Senator,5,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 6,Senator,6,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 7,Senator,7,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 8,Senator,8,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 9,Senator,9,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 10,Senator,10,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 11,Senator,11,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 12,Senator,12,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 13,Senator,13,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 14,Senator,14,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 15,Senator,15,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 16,Senator,16,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 17,Senator,17,Republican,CA,Member,,,no_match,
