committee;chamber;congress;year_start;year_end;full_name;first_name;last_name;party;state;role;
Education and Workforce;House;118;2023;2024;Lisa Harris;Lisa;Harris;Democrat;NY;Member;
Education and Workforce;House;118;2023;2024;Anthony Sanchez;Anthony;Sanchez;Republican;NC;Member;
Education and Workforce;House;118;2023;2024;Betty Clark;Betty;Clark;Democrat;ND;Member;
Education and Workforce;House;118;2023;2024;Mark Ramirez;Mark;Ramirez;Republican;OH;Member;
Education and Workforce;House;118;2023;2024;Margaret Lewis;Margaret;Lewis;Democrat;OK;Member;
Education and Workforce;House;118;2023;2024;Donald Robinson;Donald;Robinson;Republican;OR;Member;
Education and Workforce;House;118;2023;2024;Sandra Walker;Sandra;Walker;Democrat;PA;Member;
Education and Workforce;House;118;2023;2024;Steven Young;Steven;Young;Republican;RI;Member;
Education and Workforce;House;118;2023;2024;Ashley Allen;Ashley;Allen;Democrat;SC;Member;
Education and Workforce;House;118;2023;2024;Paul King;Paul;King;Republican;SD;Member;
Education and Workforce;House;118;2023;2024;Kimberly Wright;Kimberly;Wright;Democrat;TN;Member;
Education and Workforce;House;118;2023;2024;Andrew Scott;Andrew;Scott;Republican;TX;Member;
Education and Workforce;House;118;2023;2024;Emily Torres;Emily;Torres;Democrat;UT;Member;
Education and Workforce;House;118;2023;2024;Joshua Nguyen;Joshua;Nguyen;Republican;VT;Member;
Education and Workforce;House;118;2023;2024;Donna Hill;Donna;Hill;Democrat;VA;Member;
Veterans Affairs;House;115;2017;2018;John Smith;John;Smith;Republican;WI;Member;
Veterans Affairs;House;115;2017;2018;Mary Johnson;Mary;Johnson;Democrat;WY;Member;
Veterans Affairs;House;115;2017;2018;Michael Williams;Michael;Williams;Republican;AL;Member;
Veterans Affairs;House;115;2017;2018;Patricia Brown;Patricia;Brown;Democrat;AK;Member;
Veterans Affairs;House;115;2017;2018;Robert Jones;Robert;Jones;Republican;AZ;Member;
Veterans Affairs;House;115;2017;2018;Jennifer Garcia;Jennifer;Garcia;Democrat;AR;Member;
Veterans Affairs;House;115;2017;2018;William Miller;William;Miller;Republican;CA;Member;
Veterans Affairs;House;115;2017;2018;Linda Davis;Linda;Davis;Democrat;CO;Member;
Veterans Affairs;House;115;2017;2018;David Rodriguez;David;Rodriguez;Republican;CT;Member;
Veterans Affairs;House;115;2017;2018;Elizabeth Martinez;Elizabeth;Martinez;Democrat;DE;Member;
Veterans Affairs;House;115;2017;2018;Richard Hernandez;Richard;Hernandez;Republican;FL;Member;
Veterans Affairs;House;115;2017;2018;Barbara Lopez;Barbara;Lopez;Democrat;GA;Member;
Veterans Affairs;House;115;2017;2018;Joseph Gonzalez;Joseph;Gonzalez;Republican;HI;Member;
Veterans Affairs;House;115;2017;2018;Susan Wilson;Susan;Wilson;Democrat;ID;Member;
Veterans Affairs;House;115;2017;2018;Thomas Anderson;Thomas;Anderson;Republican;IL;Member;
Veterans Affairs;House;115;2017;2018;Jessica Thomas;Jessica;Thomas;Democrat;IN;Member;
Veterans Affairs;House;115;2017;2018;Charles Taylor;Charles;Taylor;Republican;IA;Member;
Veterans Affairs;House;115;2017;2018;Sarah Moore;Sarah;Moore;Democrat;KS;Member;
Veterans Affairs;House;115;2017;2018;Christopher Jackson;Christopher;Jackson;Republican;KY;Member;
Veterans Affairs;House;115;2017;2018;Karen Martin;Karen;Martin;Democrat;LA;Member;
Veterans Affairs;House;115;2017;2018;Daniel Lee;Daniel;Lee;Republican;ME;Member;
Veterans Affairs;House;115;2017;2018;Nancy Thompson;Nancy;Thompson;Democrat;MD;Member;
Veterans Affairs;House;115;2017;2018;Matthew White;Matthew;White;Republican;MA;Member;
Veterans Affairs;House;115;2017;2018;Lisa Harris;Lisa;Harris;Democrat;MI;Member;
Veterans Affairs;House;115;2017;2018;Anthony Sanchez;Anthony;Sanchez;Republican;MN;Member;
Veterans Affairs;House;115;2017;2018;Betty Clark;Betty;Clark;Democrat;MS;Member;
Veterans Affairs;House;115;2017;2018;Mark Ramirez;Mark;Ramirez;Republican;MO;Member;
Veterans Affairs;House;115;2017;2018;Margaret Lewis;Margaret;Lewis;Democrat;MT;Member;
Veterans Affairs;House;115;2017;2018;Donald Robinson;Donald;Robinson;Republican;NE;Member;
Veterans Affairs;House;115;2017;2018;Sandra Walker;Sandra;Walker;Democrat;NV;Member;
Veterans Affairs;House;115;2017;2018;Steven Young;Steven;Young;Republican;NH;Member;
Veterans Affairs;House;115;2017;2018;Ashley Allen;Ashley;Allen;Democrat;NJ;Member;
Veterans Affairs;House;115;2017;2018;Paul King;Paul;King;Republican;NM;Member;
Veterans Affairs;House;116;2019;2020;John Smith;John;Smith;Democrat;WI;Member;
Veterans Affairs;House;116;2019;2020;Mary Johnson;Mary;Johnson;Republican;WY;Member;
Veterans Affairs;House;116;2019;2020;Michael Williams;Michael;Williams;Democrat;AL;Member;
Veterans Affairs;House;116;2019;2020;Patricia Brown;Patricia;Brown;Republican;AK;Member;
Veterans Affairs;House;116;2019;2020;Robert Jones;Robert;Jones;Democrat;AZ;Member;
Veterans Affairs;House;116;2019;2020;Jennifer Garcia;Jennifer;Garcia;Republican;AR;Member;
Veterans Affairs;House;116;2019;2020;William Miller;William;Miller;Democrat;CA;Member;
Veterans Affairs;House;116;2019;2020;Linda Davis;Linda;Davis;Republican;CO;Member;
Veterans Affairs;House;116;2019;2020;David Rodriguez;David;Rodriguez;Democrat;CT;Member;
Veterans Affairs;House;116;2019;2020;Elizabeth Martinez;Elizabeth;Martinez;Republican;DE;Member;
Veterans Affairs;House;116;2019;2020;Richard Hernandez;Richard;Hernandez;Democrat;FL;Member;
Veterans Affairs;House;116;2019;2020;Barbara Lopez;Barbara;Lopez;Republican;GA;Member;
Veterans Affairs;House;116;2019;2020;Joseph Gonzalez;Joseph;Gonzalez;Democrat;HI;Member;
Veterans Affairs;House;116;2019;2020;Susan Wilson;Susan;Wilson;Republican;ID;Member;
Veterans Affairs;House;116;2019;2020;Thomas Anderson;Thomas;Anderson;Democrat;IL;Member;
Veterans Affairs;House;116;2019;2020;Jessica Thomas;Jessica;Thomas;Republican;IN;Member;
Veterans Affairs;House;116;2019;2020;Charles Taylor;Charles;Taylor;Democrat;IA;Member;
Veterans Affairs;House;116;2019;2020;Sarah Moore;Sarah;Moore;Republican;KS;Member;
Veterans Affairs;House;116;2019;2020;Christopher Jackson;Christopher;Jackson;Democrat;KY;Member;
Veterans Affairs;House;116;2019;2020;Karen Martin;Karen;Martin;Republican;LA;Member;
Veterans Affairs;House;116;2019;2020;Daniel Lee;Daniel;Lee;Democrat;ME;Member;
Veterans Affairs;House;116;2019;2020;Nancy Thompson;Nancy;Thompson;Republican;MD;Member;
Veterans Affairs;House;116;2019;2020;Matthew White;Matthew;White;Democrat;MA;Member;
Veterans Affairs;House;116;2019;2020;Lisa Harris;Lisa;Harris;Republican;MI;Member;
Veterans Affairs;House;116;2019;2020;Anthony Sanchez;Anthony;Sanchez;Democrat;MN;Member;
Veterans Affairs;House;116;2019;2020;Betty Clark;Betty;Clark;Republican;MS;Member;
Veterans Affairs;House;116;2019;2020;Mark Ramirez;Mark;Ramirez;Democrat;MO;Member;
Veterans Affairs;House;116;2019;2020;Margaret Lewis;Margaret;Lewis;Republican;MT;Member;
Veterans Affairs;House;116;2019;2020;Donald Robinson;Donald;Robinson;Democrat;NE;Member;
Veterans Affairs;House;116;2019;2020;Sandra Walker;Sandra;Walker;Republican;NV;Member;
Veterans Affairs;House;116;2019;2020;Steven Young;Steven;Young;Democrat;NH;Member;
Veterans Affairs;House;116;2019;2020;Ashley Allen;Ashley;Allen;Republican;NJ;Member;
Veterans Affairs;House;116;2019;2020;Paul King;Paul;King;Democrat;NM;Member;
Veterans Affairs;House;117;2021;2022;John Smith;John;Smith;Democrat;WI;Member;
Veterans Affairs;House;117;2021;2022;Mary Johnson;Mary;Johnson;Republican;WY;Member;
Veterans Affairs;House;117;2021;2022;Michael Williams;Michael;Williams;Democrat;AL;Member;
Veterans Affairs;House;117;2021;2022;Patricia Brown;Patricia;Brown;Republican;AK;Member;
Veterans Affairs;House;117;2021;2022;Robert Jones;Robert;Jones;Democrat;AZ;Member;
Veterans Affairs;House;117;2021;2022;Jennifer Garcia;Jennifer;Garcia;Republican;AR;Member;
Veterans Affairs;House;117;2021;2022;William Miller;William;Miller;Democrat;CA;Member;
Veterans Affairs;House;117;2021;2022;Linda Davis;Linda;Davis;Republican;CO;Member;
Veterans Affairs;House;117;2021;2022;David Rodriguez;David;Rodriguez;Democrat;CT;Member;
Veterans Affairs;House;117;2021;2022;Elizabeth Martinez;Elizabeth;Martinez;Republican;DE;Member;
Veterans Affairs;House;117;2021;2022;Richard Hernandez;Richard;Hernandez;Democrat;FL;Member;
Veterans Affairs;House;117;2021;2022;Barbara Lopez;Barbara;Lopez;Republican;GA;Member;
Veterans Affairs;House;117;2021;2022;Joseph Gonzalez;Joseph;Gonzalez;Democrat;HI;Member;
Veterans Affairs;House;117;2021;2022;Susan Wilson;Susan;Wilson;Republican;ID;Member;
Veterans Affairs;House;117;2021;2022;Thomas Anderson;Thomas;Anderson;Democrat;IL;Member;
Veterans Affairs;House;117;2021;2022;Jessica Thomas;Jessica;Thomas;Republican;IN;Member;
Veterans Affairs;House;117;2021;2022;Charles Taylor;Charles;Taylor;Democrat;IA;Member;
Veterans Affairs;House;117;2021;2022;Sarah Moore;Sarah;Moore;Republican;KS;Member;
Veterans Affairs;House;117;2021;2022;Christopher Jackson;Christopher;Jackson;Democrat;KY;Member;
Veterans Affairs;House;117;2021;2022;Karen Martin;Karen;Martin;Republican;LA;Member;
Veterans Affairs;House;117;2021;2022;Daniel Lee;Daniel;Lee;Democrat;ME;Member;
Veterans Affairs;House;117;2021;2022;Nancy Thompson;Nancy;Thompson;Republican;MD;Member;
Veterans Affairs;House;117;2021;2022;Matthew White;Matthew;White;Democrat;MA;Member;
Veterans Affairs;House;117;2021;2022;Lisa Harris;Lisa;Harris;Republican;MI;Member;
Veterans Affairs;House;117;2021;2022;Anthony Sanchez;Anthony;Sanchez;Democrat;MN;Member;
Veterans Affairs;House;117;2021;2022;Betty Clark;Betty;Clark;Republican;MS;Member;
Veterans Affairs;House;117;2021;2022;Mark Ramirez;Mark;Ramirez;Democrat;MO;Member;
Veterans Affairs;House;117;2021;2022;Margaret Lewis;Margaret;Lewis;Republican;MT;Member;
Veterans Affairs;House;117;2021;2022;Donald Robinson;Donald;Robinson;Democrat;NE;Member;
Veterans Affairs;House;117;2021;2022;Sandra Walker;Sandra;Walker;Republican;NV;Member;
Veterans Affairs;House;117;2021;2022;Steven Young;Steven;Young;Democrat;NH;Member;
Veterans Affairs;House;117;2021;2022;Ashley Allen;Ashley;Allen;Republican;NJ;Member;
Veterans Affairs;House;117;2021;2022;Paul King;Paul;King;Democrat;NM;Member;
Veterans Affairs;House;118;2023;2024;John Smith;John;Smith;Republican;WI;Member;
Veterans Affairs;House;118;2023;2024;Mary Johnson;Mary;Johnson;Democrat;WY;Member;
Veterans Affairs;House;118;2023;2024;Michael Williams;Michael;Williams;Republican;AL;Member;
Veterans Affairs;House;118;2023;2024;Patricia Brown;Patricia;Brown;Democrat;AK;Member;
Veterans Affairs;House;118;2023;2024;Robert Jones;Robert;Jones;Republican;AZ;Member;
Veterans Affairs;House;118;2023;2024;Jennifer Garcia;Jennifer;Garcia;Democrat;AR;Member;
Veterans Affairs;House;118;2023;2024;William Miller;William;Miller;Republican;CA;Member;
Veterans Affairs;House;118;2023;2024;Linda Davis;Linda;Davis;Democrat;CO;Member;
Veterans Affairs;House;118;2023;2024;David Rodriguez;David;Rodriguez;Republican;CT;Member;
Veterans Affairs;House;118;2023;2024;Elizabeth Martinez;Elizabeth;Martinez;Democrat;DE;Member;
Veterans Affairs;House;118;2023;2024;Richard Hernandez;Richard;Hernandez;Republican;FL;Member;
Veterans Affairs;House;118;2023;2024;Barbara Lopez;Barbara;Lopez;Democrat;GA;Member;
Veterans Affairs;House;118;2023;2024;Joseph Gonzalez;Joseph;Gonzalez;Republican;HI;Member;
Veterans Affairs;House;118;2023;2024;Susan Wilson;Susan;Wilson;Democrat;ID;Member;
Veterans Affairs;House;118;2023;2024;Thomas Anderson;Thomas;Anderson;Republican;IL;Member;
Veterans Affairs;House;118;2023;2024;Jessica Thomas;Jessica;Thomas;Democrat;IN;Member;
Veterans Affairs;House;118;2023;2024;Charles Taylor;Charles;Taylor;Republican;IA;Member;
Veterans Affairs;House;118;2023;2024;Sarah Moore;Sarah;Moore;Democrat;KS;Member;
Veterans Affairs;House;118;2023;2024;Christopher Jackson;Christopher;Jackson;Republican;KY;Member;
Veterans Affairs;House;118;2023;2024;Karen Martin;Karen;Martin;Democrat;LA;Member;
Veterans Affairs;House;118;2023;2024;Daniel Lee;Daniel;Lee;Republican;ME;Member;
Veterans Affairs;House;118;2023;2024;Nancy Thompson;Nancy;Thompson;Democrat;MD;Member;
Veterans Affairs;House;118;2023;2024;Matthew White;Matthew;White;Republican;MA;Member;
Veterans Affairs;House;118;2023;2024;Lisa Harris;Lisa;Harris;Democrat;MI;Member;
Veterans Affairs;House;118;2023;2024;Anthony Sanchez;Anthony;Sanchez;Republican;MN;Member;
Veterans Affairs;House;118;2023;2024;Betty Clark;Betty;Clark;Democrat;MS;Member;
Veterans Affairs;House;118;2023;2024;Mark Ramirez;Mark;Ramirez;Republican;MO;Member;
Veterans Affairs;House;118;2023;2024;Margaret Lewis;Margaret;Lewis;Democrat;MT;Member;
Veterans Affairs;House;118;2023;2024;Donald Robinson;Donald;Robinson;Republican;NE;Member;
Veterans Affairs;House;118;2023;2024;Sandra Walker;Sandra;Walker;Democrat;NV;Member;
Veterans Affairs;House;118;2023;2024;Steven Young;Steven;Young;Republican;NH;Member;
Veterans Affairs;House;118;2023;2024;Ashley Allen;Ashley;Allen;Democrat;NJ;Member;
Veterans Affairs;House;118;2023;2024;Paul King;Paul;King;Republican;NM;Member;
Intelligence;House;115;2017;2018;John Smith;John;Smith;Republican;CT;Member;
Intelligence;House;115;2017;2018;Mary Johnson;Mary;Johnson;Democrat;DE;Member;
Intelligence;House;115;2017;2018;Michael Williams;Michael;Williams;Republican;FL;Member;
Intelligence;House;115;2017;2018;Patricia Brown;Patricia;Brown;Democrat;GA;Member;
Intelligence;House;115;2017;2018;Robert Jones;Robert;Jones;Republican;HI;Member;
Intelligence;House;115;2017;2018;Jennifer Garcia;Jennifer;Garcia;Democrat;ID;Member;
Intelligence;House;115;2017;2018;William Miller;William;Miller;Republican;IL;Member;
Intelligence;House;115;2017;2018;Linda Davis;Linda;Davis;Democrat;IN;Member;
Intelligence;House;115;2017;2018;David Rodriguez;David;Rodriguez;Republican;IA;Member;
Intelligence;House;115;2017;2018;Elizabeth Martinez;Elizabeth;Martinez;Democrat;KS;Member;
Intelligence;House;115;2017;2018;Richard Hernandez;Richard;Hernandez;Republican;KY;Member;
Intelligence;House;115;2017;2018;Barbara Lopez;Barbara;Lopez;Democrat;LA;Member;
Intelligence;House;115;2017;2018;Joseph Gonzalez;Joseph;Gonzalez;Republican;ME;Member;
Intelligence;House;115;2017;2018;Susan Wilson;Susan;Wilson;Democrat;MD;Member;
Intelligence;House;115;2017;2018;Thomas Anderson;Thomas;Anderson;Republican;MA;Member;
Intelligence;House;115;2017;2018;Jessica Thomas;Jessica;Thomas;Democrat;MI;Member;
Intelligence;House;115;2017;2018;Charles Taylor;Charles;Taylor;Republican;MN;Member;
Intelligence;House;115;2017;2018;Sarah Moore;Sarah;Moore;Democrat;MS;Member;
Intelligence;House;115;2017;2018;Christopher Jackson;Christopher;Jackson;Republican;MO;Member;
Intelligence;House;115;2017;2018;Karen Martin;Karen;Martin;Democrat;MT;Member;
Intelligence;House;116;2019;2020;John Smith;John;Smith;Democrat;CT;Member;
Intelligence;House;116;2019;2020;Mary Johnson;Mary;Johnson;Republican;DE;Member;
Intelligence;House;116;2019;2020;Michael Williams;Michael;Williams;Democrat;FL;Member;
Intelligence;House;116;2019;2020;Patricia Brown;Patricia;Brown;Republican;GA;Member;
Intelligence;House;116;2019;2020;Robert Jones;Robert;Jones;Democrat;HI;Member;
Intelligence;House;116;2019;2020;Jennifer Garcia;Jennifer;Garcia;Republican;ID;Member;
Intelligence;House;116;2019;2020;William Miller;William;Miller;Democrat;IL;Member;
Intelligence;House;116;2019;2020;Linda Davis;Linda;Davis;Republican;IN;Member;
Intelligence;House;116;2019;2020;David Rodriguez;David;Rodriguez;Democrat;IA;Member;
Intelligence;House;116;2019;2020;Elizabeth Martinez;Elizabeth;Martinez;Republican;KS;Member;
Intelligence;House;116;2019;2020;Richard Hernandez;Richard;Hernandez;Democrat;KY;Member;
Intelligence;House;116;2019;2020;Barbara Lopez;Barbara;Lopez;Republican;LA;Member;
Intelligence;House;116;2019;2020;Joseph Gonzalez;Joseph;Gonzalez;Democrat;ME;Member;
Intelligence;House;116;2019;2020;Susan Wilson;Susan;Wilson;Republican;MD;Member;
Intelligence;House;116;2019;2020;Thomas Anderson;Thomas;Anderson;Democrat;MA;Member;
Intelligence;House;116;2019;2020;Jessica Thomas;Jessica;Thomas;Republican;MI;Member;
Intelligence;House;116;2019;2020;Charles Taylor;Charles;Taylor;Democrat;MN;Member;
Intelligence;House;116;2019;2020;Sarah Moore;Sarah;Moore;Republican;MS;Member;
Intelligence;House;116;2019;2020;Christopher Jackson;Christopher;Jackson;Democrat;MO;Member;
Intelligence;House;116;2019;2020;Karen Martin;Karen;Martin;Republican;MT;Member;
Intelligence;House;117;2021;2022;John Smith;John;Smith;Democrat;CT;Member;
Intelligence;House;117;2021;2022;Mary Johnson;Mary;Johnson;Republican;DE;Member;
Intelligence;House;117;2021;2022;Michael Williams;Michael;Williams;Democrat;FL;Member;
Intelligence;House;117;2021;2022;Patricia Brown;Patricia;Brown;Republican;GA;Member;
Intelligence;House;117;2021;2022;Robert Jones;Robert;Jones;Democrat;HI;Member;
Intelligence;House;117;2021;2022;Jennifer Garcia;Jennifer;Garcia;Republican;ID;Member;
Intelligence;House;117;2021;2022;William Miller;William;Miller;Democrat;IL;Member;
Intelligence;House;117;2021;2022;Linda Davis;Linda;Davis;Republican;IN;Member;
Intelligence;House;117;2021;2022;David Rodriguez;David;Rodriguez;Democrat;IA;Member;
Intelligence;House;117;2021;2022;Elizabeth Martinez;Elizabeth;Martinez;Republican;KS;Member;
Intelligence;House;117;2021;2022;Richard Hernandez;Richard;Hernandez;Democrat;KY;Member;
Intelligence;House;117;2021;2022;Barbara Lopez;Barbara;Lopez;Republican;LA;Member;
Intelligence;House;117;2021;2022;Joseph Gonzalez;Joseph;Gonzalez;Democrat;ME;Member;
Intelligence;House;117;2021;2022;Susan Wilson;Susan;Wilson;Republican;MD;Member;
Intelligence;House;117;2021;2022;Thomas Anderson;Thomas;Anderson;Democrat;MA;Member;
Intelligence;House;117;2021;2022;Jessica Thomas;Jessica;Thomas;Republican;MI;Member;
Intelligence;House;117;2021;2022;Charles Taylor;Charles;Taylor;Democrat;MN;Member;
Intelligence;House;117;2021;2022;Sarah Moore;Sarah;Moore;Republican;MS;Member;
Intelligence;House;117;2021;2022;Christopher Jackson;Christopher;Jackson;Democrat;MO;Member;
Intelligence;House;117;2021;2022;Karen Martin;Karen;Martin;Republican;MT;Member;
Intelligence;House;118;2023;2024;John Smith;John;Smith;Republican;CT;Member;
Intelligence;House;118;2023;2024;Mary Johnson;Mary;Johnson;Democrat;DE;Member;
Intelligence;House;118;2023;2024;Michael Williams;Michael;Williams;Republican;FL;Member;
Intelligence;House;118;2023;2024;Patricia Brown;Patricia;Brown;Democrat;GA;Member;
Intelligence;House;118;2023;2024;Robert Jones;Robert;Jones;Republican;HI;Member;
Intelligence;House;118;2023;2024;Jennifer Garcia;Jennifer;Garcia;Democrat;ID;Member;
Intelligence;House;118;2023;2024;William Miller;William;Miller;Republican;IL;Member;
Intelligence;House;118;2023;2024;Linda Davis;Linda;Davis;Democrat;IN;Member;
Intelligence;House;118;2023;2024;David Rodriguez;David;Rodriguez;Republican;IA;Member;
Intelligence;House;118;2023;2024;Elizabeth Martinez;Elizabeth;Martinez;Democrat;KS;Member;
Intelligence;House;118;2023;2024;Richard Hernandez;Richard;Hernandez;Republican;KY;Member;
Intelligence;House;118;2023;2024;Barbara Lopez;Barbara;Lopez;Democrat;LA;Member;
Intelligence;House;118;2023;2024;Joseph Gonzalez;Joseph;Gonzalez;Republican;ME;Member;
Intelligence;House;118;2023;2024;Susan Wilson;Susan;Wilson;Democrat;MD;Member;
Intelligence;House;118;2023;2024;Thomas Anderson;Thomas;Anderson;Republican;MA;Member;
Intelligence;House;118;2023;2024;Jessica Thomas;Jessica;Thomas;Democrat;MI;Member;
Intelligence;House;118;2023;2024;Charles Taylor;Charles;Taylor;Republican;MN;Member;
Intelligence;House;118;2023;2024;Sarah Moore;Sarah;Moore;Democrat;MS;Member;
Intelligence;House;118;2023;2024;Christopher Jackson;Christopher;Jackson;Republican;MO;Member;
Intelligence;House;118;2023;2024;Karen Martin;Karen;Martin;Democrat;MT;Member;
Small Business;House;115;2017;2018;John Smith;John;Smith;Republican;HI;Member;
Small Business;House;115;2017;2018;Mary Johnson;Mary;Johnson;Democrat;ID;Member;
Small Business;House;115;2017;2018;Michael Williams;Michael;Williams;Republican;IL;Member;
Small Business;House;115;2017;2018;Patricia Brown;Patricia;Brown;Democrat;IN;Member;
Small Business;House;115;2017;2018;Robert Jones;Robert;Jones;Republican;IA;Member;
Small Business;House;115;2017;2018;Jennifer Garcia;Jennifer;Garcia;Democrat;KS;Member;
Small Business;House;115;2017;2018;William Miller;William;Miller;Republican;KY;Member;
Small Business;House;115;2017;2018;Linda Davis;Linda;Davis;Democrat;LA;Member;
Small Business;House;115;2017;2018;David Rodriguez;David;Rodriguez;Republican;ME;Member;
Small Business;House;115;2017;2018;Elizabeth Martinez;Elizabeth;Martinez;Democrat;MD;Member;
Small Business;House;115;2017;2018;Richard Hernandez;Richard;Hernandez;Republican;MA;Member;
Small Business;House;115;2017;2018;Barbara Lopez;Barbara;Lopez;Democrat;MI;Member;
Small Business;House;115;2017;2018;Joseph Gonzalez;Joseph;Gonzalez;Republican;MN;Member;
Small Business;House;115;2017;2018;Susan Wilson;Susan;Wilson;Democrat;MS;Member;
Small Business;House;115;2017;2018;Thomas Anderson;Thomas;Anderson;Republican;MO;Member;
Small Business;House;115;2017;2018;Jessica Thomas;Jessica;Thomas;Democrat;MT;Member;
Small Business;House;115;2017;2018;Charles Taylor;Charles;Taylor;Republican;NE;Member;
Small Business;House;115;2017;2018;Sarah Moore;Sarah;Moore;Democrat;NV;Member;
Small Business;House;115;2017;2018;Christopher Jackson;Christopher;Jackson;Republican;NH;Member;
Small Business;House;115;2017;2018;Karen Martin;Karen;Martin;Democrat;NJ;Member;
Small Business;House;115;2017;2018;Daniel Lee;Daniel;Lee;Republican;NM;Member;
Small Business;House;115;2017;2018;Nancy Thompson;Nancy;Thompson;Democrat;NY;Member;
Small Business;House;115;2017;2018;Matthew White;Matthew;White;Republican;NC;Member;
Small Business;House;115;2017;2018;Lisa Harris;Lisa;Harris;Democrat;ND;Member;
Small Business;House;115;2017;2018;Anthony Sanchez;Anthony;Sanchez;Republican;OH;Member;
Small Business;House;115;2017;2018;Betty Clark;Betty;Clark;Democrat;OK;Member;
Small Business;House;115;2017;2018;Mark Ramirez;Mark;Ramirez;Republican;OR;Member;
Small Business;House;115;2017;2018;Margaret Lewis;Margaret;Lewis;Democrat;PA;Member;
Small Business;House;115;2017;2018;Donald Robinson;Donald;Robinson;Republican;RI;Member;
Small Business;House;115;2017;2018;Sandra Walker;Sandra;Walker;Democrat;SC;Member;
Small Business;House;116;2019;2020;John Smith;John;Smith;Democrat;HI;Member;
Small Business;House;116;2019;2020;Mary Johnson;Mary;Johnson;Republican;ID;Member;
Small Business;House;116;2019;2020;Michael Williams;Michael;Williams;Democrat;IL;Member;
Small Business;House;116;2019;2020;Patricia Brown;Patricia;Brown;Republican;IN;Member;
Small Business;House;116;2019;2020;Robert Jones;Robert;Jones;Democrat;IA;Member;
Small Business;House;116;2019;2020;Jennifer Garcia;Jennifer;Garcia;Republican;KS;Member;
Small Business;House;116;2019;2020;William Miller;William;Miller;Democrat;KY;Member;
Small Business;House;116;2019;2020;Linda Davis;Linda;Davis;Republican;LA;Member;
Small Business;House;116;2019;2020;David Rodriguez;David;Rodriguez;Democrat;ME;Member;
Small Business;House;116;2019;2020;Elizabeth Martinez;Elizabeth;Martinez;Republican;MD;Member;
Small Business;House;116;2019;2020;Richard Hernandez;Richard;Hernandez;Democrat;MA;Member;
Small Business;House;116;2019;2020;Barbara Lopez;Barbara;Lopez;Republican;MI;Member;
Small Business;House;116;2019;2020;Joseph Gonzalez;Joseph;Gonzalez;Democrat;MN;Member;
Small Business;House;116;2019;2020;Susan Wilson;Susan;Wilson;Republican;MS;Member;
Small Business;House;116;2019;2020;Thomas Anderson;Thomas;Anderson;Democrat;MO;Member;
Small Business;House;116;2019;2020;Jessica Thomas;Jessica;Thomas;Republican;MT;Member;
Small Business;House;116;2019;2020;Charles Taylor;Charles;Taylor;Democrat;NE;Member;
Small Business;House;116;2019;2020;Sarah Moore;Sarah;Moore;Republican;NV;Member;
Small Business;House;116;2019;2020;Christopher Jackson;Christopher;Jackson;Democrat;NH;Member;
Small Business;House;116;2019;2020;Karen Martin;Karen;Martin;Republican;NJ;Member;
Small Business;House;116;2019;2020;Daniel Lee;Daniel;Lee;Democrat;NM;Member;
Small Business;House;116;2019;2020;Nancy Thompson;Nancy;Thompson;Republican;NY;Member;
Small Business;House;116;2019;2020;Matthew White;Matthew;White;Democrat;NC;Member;
Small Business;House;116;2019;2020;Lisa Harris;Lisa;Harris;Republican;ND;Member;
Small Business;House;116;2019;2020;Anthony Sanchez;Anthony;Sanchez;Democrat;OH;Member;
Small Business;House;116;2019;2020;Betty Clark;Betty;Clark;Republican;OK;Member;
Small Business;House;116;2019;2020;Mark Ramirez;Mark;Ramirez;Democrat;OR;Member;
Small Business;House;116;2019;2020;Margaret Lewis;Margaret;Lewis;Republican;PA;Member;
Small Business;House;116;2019;2020;Donald Robinson;Donald;Robinson;Democrat;RI;Member;
Small Business;House;116;2019;2020;Sandra Walker;Sandra;Walker;Republican;SC;Member;
Small Business;House;117;2021;2022;John Smith;John;Smith;Democrat;HI;Member;
Small Business;House;117;2021;2022;Mary Johnson;Mary;Johnson;Republican;ID;Member;
Small Business;House;117;2021;2022;Michael Williams;Michael;Williams;Democrat;IL;Member;
Small Business;House;117;2021;2022;Patricia Brown;Patricia;Brown;Republican;IN;Member;
Small Business;House;117;2021;2022;Robert Jones;Robert;Jones;Democrat;IA;Member;
Small Business;House;117;2021;2022;Jennifer Garcia;Jennifer;Garcia;Republican;KS;Member;
Small Business;House;117;2021;2022;William Miller;William;Miller;Democrat;KY;Member;
Small Business;House;117;2021;2022;Linda Davis;Linda;Davis;Republican;LA;Member;
Small Business;House;117;2021;2022;David Rodriguez;David;Rodriguez;Democrat;ME;Member;
Small Business;House;117;2021;2022;Elizabeth Martinez;Elizabeth;Martinez;Republican;MD;Member;
Small Business;House;117;2021;2022;Richard Hernandez;Richard;Hernandez;Democrat;MA;Member;
Small Business;House;117;2021;2022;Barbara Lopez;Barbara;Lopez;Republican;MI;Member;
Small Business;House;117;2021;2022;Joseph Gonzalez;Joseph;Gonzalez;Democrat;MN;Member;
Small Business;House;117;2021;2022;Susan Wilson;Susan;Wilson;Republican;MS;Member;
Small Business;House;117;2021;2022;Thomas Anderson;Thomas;Anderson;Democrat;MO;Member;
Small Business;House;117;2021;2022;Jessica Thomas;Jessica;Thomas;Republican;MT;Member;
Small Business;House;117;2021;2022;Charles Taylor;Charles;Taylor;Democrat;NE;Member;
